,timestamp,can_id,data_length,data,data_str,bi
29251,1532457952.130238,0C6,8,"['76', '12', '82', '4E', '7F', 'FF', 'A6', '83']",7612824E7FFFA683,"['01110110', '00010010', '10000010', '01001110', '01111111', '11111111', '10100110', '10000011']"
29264,1532457952.150381,0C6,8,"['76', '18', '82', '62', '7F', 'FF', 'A8', '67']",761882627FFFA867,"['01110110', '00011000', '10000010', '01100010', '01111111', '11111111', '10101000', '01100111']"
29280,1532457952.150397,0C6,8,"['76', '1F', '82', '9E', '7F', 'FF', 'AA', '22']",761F829E7FFFAA22,"['01110110', '00011111', '10000010', '10011110', '01111111', '11111111', '10101010', '00100010']"
29289,1532457952.171153,0C6,8,"['76', '26', '82', 'DA', '7F', 'FF', 'AC', 'DD']",762682DA7FFFACDD,"['01110110', '00100110', '10000010', '11011010', '01111111', '11111111', '10101100', '11011101']"
29301,1532457952.171173,0C6,8,"['76', '2E', '82', 'DA', '7F', 'FF', 'AE', 'D3']",762E82DA7FFFAED3,"['01110110', '00101110', '10000010', '11011010', '01111111', '11111111', '10101110', '11010011']"
29311,1532457952.171181,0C6,8,"['76', '35', '82', 'BC', '7F', 'FF', 'B0', 'E8']",763582BC7FFFB0E8,"['01110110', '00110101', '10000010', '10111100', '01111111', '11111111', '10110000', '11101000']"
29322,1532457952.196973,0C6,8,"['76', '3D', '83', '0C', '7F', 'FF', 'B2', '8D']",763D830C7FFFB28D,"['01110110', '00111101', '10000011', '00001100', '01111111', '11111111', '10110010', '10001101']"
29334,1532457952.196984,0C6,8,"['76', '47', '83', 'CA', '7F', 'FF', 'B4', 'C3']",764783CA7FFFB4C3,"['01110110', '01000111', '10000011', '11001010', '01111111', '11111111', '10110100', '11000011']"
29347,1532457952.219841,0C6,8,"['76', '52', '84', '4C', '7F', 'FF', 'B6', '33']",7652844C7FFFB633,"['01110110', '01010010', '10000100', '01001100', '01111111', '11111111', '10110110', '00110011']"
29357,1532457952.219852,0C6,8,"['76', '5F', '84', 'CE', '7F', 'FF', 'B8', 'A2']",765F84CE7FFFB8A2,"['01110110', '01011111', '10000100', '11001110', '01111111', '11111111', '10111000', '10100010']"
29370,1532457952.239192,0C6,8,"['76', '6D', '85', '28', '7F', 'FF', 'BA', '37']",766D85287FFFBA37,"['01110110', '01101101', '10000101', '00101000', '01111111', '11111111', '10111010', '00110111']"
29383,1532457952.239201,0C6,8,"['76', '7A', '85', '32', '7F', 'FF', 'BC', '1E']",767A85327FFFBC1E,"['01110110', '01111010', '10000101', '00110010', '01111111', '11111111', '10111100', '00011110']"
29399,1532457952.260354,0C6,8,"['76', '88', '85', '6E', '7F', 'FF', 'BE', 'D2']",7688856E7FFFBED2,"['01110110', '10001000', '10000101', '01101110', '01111111', '11111111', '10111110', '11010010']"
29408,1532457952.260362,0C6,8,"['76', '96', '85', '82', '7F', 'FF', 'A0', 'CE']",769685827FFFA0CE,"['01110110', '10010110', '10000101', '10000010', '01111111', '11111111', '10100000', '11001110']"
29420,1532457952.281191,0C6,8,"['76', 'A5', '85', '96', '7F', 'FF', 'A2', 'A9']",76A585967FFFA2A9,"['01110110', '10100101', '10000101', '10010110', '01111111', '11111111', '10100010', '10101001']"
29430,1532457952.281201,0C6,8,"['76', 'B4', '86', '18', '7F', 'FF', 'A4', '15']",76B486187FFFA415,"['01110110', '10110100', '10000110', '00011000', '01111111', '11111111', '10100100', '00010101']"
29442,1532457952.281214,0C6,8,"['76', 'C5', '86', '4A', '7F', 'FF', 'A6', 'D0']",76C5864A7FFFA6D0,"['01110110', '11000101', '10000110', '01001010', '01111111', '11111111', '10100110', '11010000']"
29453,1532457952.301334,0C6,8,"['76', 'D6', '86', 'AE', '7F', 'FF', 'A8', '59']",76D686AE7FFFA859,"['01110110', '11010110', '10000110', '10101110', '01111111', '11111111', '10101000', '01011001']"
29467,1532457952.301353,0C6,8,"['76', 'E8', '86', 'EA', '7F', 'FF', 'AA', '09']",76E886EA7FFFAA09,"['01110110', '11101000', '10000110', '11101010', '01111111', '11111111', '10101010', '00001001']"
29477,1532457952.329742,0C6,8,"['76', 'FB', '87', '3A', '7F', 'FF', 'AC', 'A3']",76FB873A7FFFACA3,"['01110110', '11111011', '10000111', '00111010', '01111111', '11111111', '10101100', '10100011']"
29489,1532457952.329755,0C6,8,"['77', '0E', '87', '4E', '7F', 'FF', 'AE', '79']",770E874E7FFFAE79,"['01110111', '00001110', '10000111', '01001110', '01111111', '11111111', '10101110', '01111001']"
29502,1532457952.349841,0C6,8,"['77', '21', '87', '8A', '7F', 'FF', 'B0', '28']",7721878A7FFFB028,"['01110111', '00100001', '10000111', '10001010', '01111111', '11111111', '10110000', '00101000']"
29517,1532457952.349858,0C6,8,"['77', '35', '87', 'A8', '7F', 'FF', 'B2', 'F4']",773587A87FFFB2F4,"['01110111', '00110101', '10000111', '10101000', '01111111', '11111111', '10110010', '11110100']"
29527,1532457952.370645,0C6,8,"['77', '47', '87', '62', '7F', 'FF', 'B4', '26']",774787627FFFB426,"['01110111', '01000111', '10000111', '01100010', '01111111', '11111111', '10110100', '00100110']"
29539,1532457952.370659,0C6,8,"['77', '59', '87', '26', '7F', 'FF', 'B6', '4E']",775987267FFFB64E,"['01110111', '01011001', '10000111', '00100110', '01111111', '11111111', '10110110', '01001110']"
29549,1532457952.391151,0C6,8,"['77', '6A', '86', 'B8', '7F', 'FF', 'B8', 'AA']",776A86B87FFFB8AA,"['01110111', '01101010', '10000110', '10111000', '01111111', '11111111', '10111000', '10101010']"
29561,1532457952.391169,0C6,8,"['77', '79', '86', '22', '7F', 'FF', 'BA', '2F']",777986227FFFBA2F,"['01110111', '01111001', '10000110', '00100010', '01111111', '11111111', '10111010', '00101111']"
29572,1532457952.391179,0C6,8,"['77', '88', '85', 'BE', '7F', 'FF', 'BC', '83']",778885BE7FFFBC83,"['01110111', '10001000', '10000101', '10111110', '01111111', '11111111', '10111100', '10000011']"
29585,1532457952.419172,0C6,8,"['77', '96', '85', '8C', '7F', 'FF', 'BE', 'A5']",7796858C7FFFBEA5,"['01110111', '10010110', '10000101', '10001100', '01111111', '11111111', '10111110', '10100101']"
29595,1532457952.419209,0C6,8,"['77', 'A3', '85', '3C', '7F', 'FF', 'A0', '06']",77A3853C7FFFA006,"['01110111', '10100011', '10000101', '00111100', '01111111', '11111111', '10100000', '00000110']"
29607,1532457952.432423,0C6,8,"['77', 'AF', '84', 'D8', '7F', 'FF', 'A2', '5D']",77AF84D87FFFA25D,"['01110111', '10101111', '10000100', '11011000', '01111111', '11111111', '10100010', '01011101']"
29620,1532457952.432435,0C6,8,"['77', 'BB', '84', 'C4', '7F', 'FF', 'A4', '63']",77BB84C47FFFA463,"['01110111', '10111011', '10000100', '11000100', '01111111', '11111111', '10100100', '01100011']"
29636,1532457952.460017,0C6,8,"['77', 'C8', '84', 'BA', '7F', 'FF', 'A6', '5E']",77C884BA7FFFA65E,"['01110111', '11001000', '10000100', '10111010', '01111111', '11111111', '10100110', '01011110']"
29645,1532457952.460024,0C6,8,"['77', 'D4', '84', 'C4', '7F', 'FF', 'A8', '46']",77D484C47FFFA846,"['01110111', '11010100', '10000100', '11000100', '01111111', '11111111', '10101000', '01000110']"
29657,1532457952.480571,0C6,8,"['77', 'E0', '84', 'B0', '7F', 'FF', 'AA', '4C']",77E084B07FFFAA4C,"['01110111', '11100000', '10000100', '10110000', '01111111', '11111111', '10101010', '01001100']"
29667,1532457952.480582,0C6,8,"['77', 'EC', '84', 'A6', '7F', 'FF', 'AC', '48']",77EC84A67FFFAC48,"['01110111', '11101100', '10000100', '10100110', '01111111', '11111111', '10101100', '01001000']"
29680,1532457952.501016,0C6,8,"['77', 'F7', '84', '9C', '7F', 'FF', 'AE', '45']",77F7849C7FFFAE45,"['01110111', '11110111', '10000100', '10011100', '01111111', '11111111', '10101110', '01000101']"
29690,1532457952.501028,0C6,8,"['78', '03', '84', '7E', '7F', 'FF', 'B0', '54']",7803847E7FFFB054,"['01111000', '00000011', '10000100', '01111110', '01111111', '11111111', '10110000', '01010100']"
29703,1532457952.501043,0C6,8,"['78', '0D', '84', '38', '7F', 'FF', 'B2', '8E']",780D84387FFFB28E,"['01111000', '00001101', '10000100', '00111000', '01111111', '11111111', '10110010', '10001110']"
29713,1532457952.527003,0C6,8,"['78', '18', '84', '1A', '7F', 'FF', 'B4', '9F']",7818841A7FFFB49F,"['01111000', '00011000', '10000100', '00011010', '01111111', '11111111', '10110100', '10011111']"
29725,1532457952.527015,0C6,8,"['78', '23', '84', '4C', '7F', 'FF', 'B6', '60']",7823844C7FFFB660,"['01111000', '00100011', '10000100', '01001100', '01111111', '11111111', '10110110', '01100000']"
29738,1532457952.541515,0C6,8,"['78', '2E', '84', '7E', '7F', 'FF', 'B8', '21']",782E847E7FFFB821,"['01111000', '00101110', '10000100', '01111110', '01111111', '11111111', '10111000', '00100001']"
29754,1532457952.541533,0C6,8,"['78', '3A', '84', '4C', '7F', 'FF', 'BA', '45']",783A844C7FFFBA45,"['01111000', '00111010', '10000100', '01001100', '01111111', '11111111', '10111010', '01000101']"
29763,1532457952.570349,0C6,8,"['78', '45', '84', '7E', '7F', 'FF', 'BC', '06']",7845847E7FFFBC06,"['01111000', '01000101', '10000100', '01111110', '01111111', '11111111', '10111100', '00000110']"
29775,1532457952.570364,0C6,8,"['78', '50', '84', '56', '7F', 'FF', 'BE', '21']",785084567FFFBE21,"['01111000', '01010000', '10000100', '01010110', '01111111', '11111111', '10111110', '00100001']"
29785,1532457952.590883,0C6,8,"['78', '5C', '84', '6A', '7F', 'FF', 'A0', '1F']",785C846A7FFFA01F,"['01111000', '01011100', '10000100', '01101010', '01111111', '11111111', '10100000', '00011111']"
29797,1532457952.590896,0C6,8,"['78', '67', '84', '60', '7F', 'FF', 'A2', '1C']",786784607FFFA21C,"['01111000', '01100111', '10000100', '01100000', '01111111', '11111111', '10100010', '00011100']"
29808,1532457952.590905,0C6,8,"['78', '72', '84', '74', '7F', 'FF', 'A4', 'FB']",787284747FFFA4FB,"['01111000', '01110010', '10000100', '01110100', '01111111', '11111111', '10100100', '11111011']"
29821,1532457952.616681,0C6,8,"['78', '7D', '84', '4C', '7F', 'FF', 'A6', '16']",787D844C7FFFA616,"['01111000', '01111101', '10000100', '01001100', '01111111', '11111111', '10100110', '00010110']"
29831,1532457952.616689,0C6,8,"['78', '88', '84', '56', '7F', 'FF', 'A8', 'FF']",788884567FFFA8FF,"['01111000', '10001000', '10000100', '01010110', '01111111', '11111111', '10101000', '11111111']"
29842,1532457952.632206,0C6,8,"['78', '94', '84', '88', '7F', 'FF', 'AA', 'BF']",789484887FFFAABF,"['01111000', '10010100', '10000100', '10001000', '01111111', '11111111', '10101010', '10111111']"
29856,1532457952.632220,0C6,8,"['78', '9F', '84', '7E', '7F', 'FF', 'AC', 'BC']",789F847E7FFFACBC,"['01111000', '10011111', '10000100', '01111110', '01111111', '11111111', '10101100', '10111100']"
29872,1532457952.659766,0C6,8,"['78', 'AC', '84', 'D8', '7F', 'FF', 'AE', '53']",78AC84D87FFFAE53,"['01111000', '10101100', '10000100', '11011000', '01111111', '11111111', '10101110', '01010011']"
29881,1532457952.659775,0C6,8,"['78', 'BA', '85', '3C', '7F', 'FF', 'B0', 'DE']",78BA853C7FFFB0DE,"['01111000', '10111010', '10000101', '00111100', '01111111', '11111111', '10110000', '11011110']"
29893,1532457952.680427,0C6,8,"['78', 'CA', '85', 'E6', '7F', 'FF', 'B2', '22']",78CA85E67FFFB222,"['01111000', '11001010', '10000101', '11100110', '01111111', '11111111', '10110010', '00100010']"
29903,1532457952.680439,0C6,8,"['78', 'DA', '86', '4A', '7F', 'FF', 'B4', 'AB']",78DA864A7FFFB4AB,"['01111000', '11011010', '10000110', '01001010', '01111111', '11111111', '10110100', '10101011']"
29914,1532457952.700827,0C6,8,"['78', 'EC', '86', 'B8', '7F', 'FF', 'B6', '29']",78EC86B87FFFB629,"['01111000', '11101100', '10000110', '10111000', '01111111', '11111111', '10110110', '00101001']"
29926,1532457952.700842,0C6,8,"['78', 'FF', '87', '44', '7F', 'FF', 'B8', '87']",78FF87447FFFB887,"['01111000', '11111111', '10000111', '01000100', '01111111', '11111111', '10111000', '10000111']"
29939,1532457952.700855,0C6,8,"['79', '13', '87', 'E4', '7F', 'FF', 'BA', 'D0']",791387E47FFFBAD0,"['01111001', '00010011', '10000111', '11100100', '01111111', '11111111', '10111010', '11010000']"
29949,1532457952.726853,0C6,8,"['79', '2A', '88', '8E', '7F', 'FF', 'BC', '0C']",792A888E7FFFBC0C,"['01111001', '00101010', '10001000', '10001110', '01111111', '11111111', '10111100', '00001100']"
29961,1532457952.726865,0C6,8,"['79', '42', '89', '56', '7F', 'FF', 'BE', '29']",794289567FFFBE29,"['01111001', '01000010', '10001001', '01010110', '01111111', '11111111', '10111110', '00101001']"
29974,1532457952.741357,0C6,8,"['79', '5D', '8A', '14', '7F', 'FF', 'A0', '6D']",795D8A147FFFA06D,"['01111001', '01011101', '10001010', '00010100', '01111111', '11111111', '10100000', '01101101']"
29990,1532457952.741376,0C6,8,"['79', '79', '8A', 'A0', '7F', 'FF', 'A2', 'C3']",79798AA07FFFA2C3,"['01111001', '01111001', '10001010', '10100000', '01111111', '11111111', '10100010', '11000011']"
29999,1532457952.770221,0C6,8,"['79', '97', '8B', 'A4', '7F', 'FF', 'A4', '9E']",79978BA47FFFA49E,"['01111001', '10010111', '10001011', '10100100', '01111111', '11111111', '10100100', '10011110']"
30011,1532457952.770235,0C6,8,"['79', 'B6', '8C', '1C', '7F', 'FF', 'A6', '04']",79B68C1C7FFFA604,"['01111001', '10110110', '10001100', '00011100', '01111111', '11111111', '10100110', '00000100']"
30021,1532457952.790798,0C6,8,"['79', 'D7', '8C', 'B2', '7F', 'FF', 'A8', '4B']",79D78CB27FFFA84B,"['01111001', '11010111', '10001100', '10110010', '01111111', '11111111', '10101000', '01001011']"
30033,1532457952.790812,0C6,8,"['79', 'F9', '8D', '16', '7F', 'FF', 'AA', 'C2']",79F98D167FFFAAC2,"['01111001', '11111001', '10001101', '00010110', '01111111', '11111111', '10101010', '11000010']"
30044,1532457952.790825,0C6,8,"['7A', '1C', '8D', 'B6', '7F', 'FF', 'AC', 'FC']",7A1C8DB67FFFACFC,"['01111010', '00011100', '10001101', '10110110', '01111111', '11111111', '10101100', '11111100']"
30058,1532457952.811164,0C6,8,"['7A', '3F', '8D', '98', '7F', 'FF', 'AE', 'F5']",7A3F8D987FFFAEF5,"['01111010', '00111111', '10001101', '10011000', '01111111', '11111111', '10101110', '11110101']"
30068,1532457952.811173,0C6,8,"['7A', '60', '8D', '48', '7F', 'FF', 'B0', '22']",7A608D487FFFB022,"['01111010', '01100000', '10001101', '01001000', '01111111', '11111111', '10110000', '00100010']"
30080,1532457952.833032,0C6,8,"['7A', '80', '8C', 'B2', '7F', 'FF', 'B2', '97']",7A808CB27FFFB297,"['01111010', '10000000', '10001100', '10110010', '01111111', '11111111', '10110010', '10010111']"
30093,1532457952.833047,0C6,8,"['7A', '9E', '8B', 'E0', '7F', 'FF', 'B4', '4A']",7A9E8BE07FFFB44A,"['01111010', '10011110', '10001011', '11100000', '01111111', '11111111', '10110100', '01001010']"
30109,1532457952.859156,0C6,8,"['7A', 'BA', '8B', '22', '7F', 'FF', 'B6', 'EA']",7ABA8B227FFFB6EA,"['01111010', '10111010', '10001011', '00100010', '01111111', '11111111', '10110110', '11101010']"
30118,1532457952.859164,0C6,8,"['7A', 'D4', '8A', '5A', '7F', 'FF', 'B8', '97']",7AD48A5A7FFFB897,"['01111010', '11010100', '10001010', '01011010', '01111111', '11111111', '10111000', '10010111']"
30130,1532457952.880023,0C6,8,"['7A', 'ED', '89', 'C4', '7F', 'FF', 'BA', '13']",7AED89C47FFFBA13,"['01111010', '11101101', '10001001', '11000100', '01111111', '11111111', '10111010', '00010011']"
30140,1532457952.880035,0C6,8,"['7B', '05', '89', '9C', '7F', 'FF', 'BC', '20']",7B05899C7FFFBC20,"['01111011', '00000101', '10001001', '10011100', '01111111', '11111111', '10111100', '00100000']"
30152,1532457952.900392,0C6,8,"['7B', '1E', '89', '88', '7F', 'FF', 'BE', '19']",7B1E89887FFFBE19,"['01111011', '00011110', '10001001', '10001000', '01111111', '11111111', '10111110', '00011001']"
30163,1532457952.900400,0C6,8,"['7B', '37', '89', 'D8', '7F', 'FF', 'A0', 'CE']",7B3789D87FFFA0CE,"['01111011', '00110111', '10001001', '11011000', '01111111', '11111111', '10100000', '11001110']"
30175,1532457952.921379,0C6,8,"['7B', '52', '8A', '50', '7F', 'FF', 'A2', '38']",7B528A507FFFA238,"['01111011', '01010010', '10001010', '01010000', '01111111', '11111111', '10100010', '00111000']"
30186,1532457952.921394,0C6,8,"['7B', '6D', '8A', 'A0', '7F', 'FF', 'A4', 'CB']",7B6D8AA07FFFA4CB,"['01111011', '01101101', '10001010', '10100000', '01111111', '11111111', '10100100', '11001011']"
30198,1532457952.921405,0C6,8,"['7B', '88', '8A', '8C', '7F', 'FF', 'A6', 'C2']",7B888A8C7FFFA6C2,"['01111011', '10001000', '10001010', '10001100', '01111111', '11111111', '10100110', '11000010']"
30211,1532457952.941023,0C6,8,"['7B', 'A3', '8A', '8C', '7F', 'FF', 'A8', 'A5']",7BA38A8C7FFFA8A5,"['01111011', '10100011', '10001010', '10001100', '01111111', '11111111', '10101000', '10100101']"
30227,1532457952.941035,0C6,8,"['7B', 'BE', '8A', '6E', '7F', 'FF', 'AA', 'A6']",7BBE8A6E7FFFAAA6,"['01111011', '10111110', '10001010', '01101110', '01111111', '11111111', '10101010', '10100110']"
30236,1532457952.969825,0C6,8,"['7B', 'D8', '8A', '78', '7F', 'FF', 'AC', '80']",7BD88A787FFFAC80,"['01111011', '11011000', '10001010', '01111000', '01111111', '11111111', '10101100', '10000000']"
30248,1532457952.969834,0C6,8,"['7B', 'F2', '8A', '14', '7F', 'FF', 'AE', 'C8']",7BF28A147FFFAEC8,"['01111011', '11110010', '10001010', '00010100', '01111111', '11111111', '10101110', '11001000']"
30258,1532457952.990332,0C6,8,"['7C', '0C', '8A', '1E', '7F', 'FF', 'B0', 'A1']",7C0C8A1E7FFFB0A1,"['01111100', '00001100', '10001010', '00011110', '01111111', '11111111', '10110000', '10100001']"
30270,1532457952.990343,0C6,8,"['7C', '24', '89', '92', '7F', 'FF', 'B2', '14']",7C2489927FFFB214,"['01111100', '00100100', '10001001', '10010010', '01111111', '11111111', '10110010', '00010100']"
30281,1532457953.010881,0C6,8,"['7C', '3C', '89', '4C', '7F', 'FF', 'B4', '40']",7C3C894C7FFFB440,"['01111100', '00111100', '10001001', '01001100', '01111111', '11111111', '10110100', '01000000']"
30294,1532457953.010894,0C6,8,"['7C', '53', '89', '24', '7F', 'FF', 'B6', '4F']",7C5389247FFFB64F,"['01111100', '01010011', '10001001', '00100100', '01111111', '11111111', '10110110', '01001111']"
30304,1532457953.010903,0C6,8,"['7C', '6B', '89', '56', '7F', 'FF', 'B8', '03']",7C6B89567FFFB803,"['01111100', '01101011', '10001001', '01010110', '01111111', '11111111', '10111000', '00000011']"
30316,1532457953.031707,0C6,8,"['7C', '82', '89', '10', '7F', 'FF', 'BA', '30']",7C8289107FFFBA30,"['01111100', '10000010', '10001001', '00010000', '01111111', '11111111', '10111010', '00110000']"
30329,1532457953.031718,0C6,8,"['7C', '99', '88', 'DE', '7F', 'FF', 'BC', '4A']",7C9988DE7FFFBC4A,"['01111100', '10011001', '10001000', '11011110', '01111111', '11111111', '10111100', '01001010']"
30345,1532457953.056811,0C6,8,"['7C', 'AE', '88', '8E', '7F', 'FF', 'BE', '83']",7CAE888E7FFFBE83,"['01111100', '10101110', '10001000', '10001110', '01111111', '11111111', '10111110', '10000011']"
30354,1532457953.056821,0C6,8,"['7C', 'C2', '88', '20', '7F', 'FF', 'A0', 'FB']",7CC288207FFFA0FB,"['01111100', '11000010', '10001000', '00100000', '01111111', '11111111', '10100000', '11111011']"
30366,1532457953.079846,0C6,8,"['7C', 'D6', '87', 'A8', '7F', 'FF', 'A2', '5E']",7CD687A87FFFA25E,"['01111100', '11010110', '10000111', '10101000', '01111111', '11111111', '10100010', '01011110']"
30376,1532457953.079856,0C6,8,"['7C', 'E8', '87', '1C', '7F', 'FF', 'A4', 'D6']",7CE8871C7FFFA4D6,"['01111100', '11101000', '10000111', '00011100', '01111111', '11111111', '10100100', '11010110']"
30388,1532457953.100223,0C6,8,"['7C', 'F9', '86', 'C2', '7F', 'FF', 'A6', '1E']",7CF986C27FFFA61E,"['01111100', '11111001', '10000110', '11000010', '01111111', '11111111', '10100110', '00011110']"
30399,1532457953.100232,0C6,8,"['7D', '0A', '86', 'D6', '7F', 'FF', 'A8', 'F6']",7D0A86D67FFFA8F6,"['01111101', '00001010', '10000110', '11010110', '01111111', '11111111', '10101000', '11110110']"
